index,SUPPLIER_NBR,SUPPLIER_ERP,SUPPLIER_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE,SUPPLIER_ZIP_CDE,SUPPLIER_COUNTRY,SUPPLIER_TAX_ID,SPEND_USD,D-U-N-S Number,business_name,street_address,Global Ultimate Business Name,cosine_similarity,match
3681,42004397,FIRST RIVERBANK L.P.,1556 PARKSIDE DR,WALNUT CREEK,CA,94596,US,20-1724833,83172.54,123024328,First Richland L.P.,1556 Parkside Dr Walnut Creek CA,First Richland L.P.,0.6667,No
3682,42004411,CRC WEBB GIN COINVEST LLC,1427 CLARKVIEW RD STE 500,BALTIMORE,MD,21209,US,88-1805787,68828.45999999999,35768168,I Love Lamp LLC,1427 Morling Ave Baltimore MD,I Love Lamp LLC,0.3405,No
3683,42004412,DOLLINGER GOLDEN VALLEY LLC,555 TWIN DOLPHIN DR STE 600,REDWOOD CITY,CA,94065,US,88-0779841,54975.420000000006,79877530,"Bigpanda, Inc.",555 Twin Dolphin Dr # 155 Redwood City CA,"Bigpanda, Inc.",0.5777,No
3684,42004413,RIVIERA CENTER INC.,1815 VIA EL PRADO 300,REDONDO BEACH,CA,90277,US,95-4878059,53205.23,118844552,Millennium,318 Avenue I Redondo Beach CA,Millennium,0.2815,No
3685,42004415,MIR HANSON ASSOCIATES LLC,300 PARK AVE 3RD FLR,NEW YORK,NY,10022,US,34-1864407,215896.41999999998,2002048,"Wilhelmina International, Inc.",300 Park Ave S New York NY,"Wilhelmina International, Inc.",0.4597,No
3686,42004416,CARAWAY PLAZA LLC,PO BOX 306388,NASHVILLE,TN,37230-6388,US,80-0499103,45203.87,874503931,"Associated Packaging, Inc.", Nashville TN,"Associated Packaging, Inc.",0.3286,No
3687,42004417,"VICTORY REAL EASTATE INVESTMENTS,",240 BROOKSTONE CTR,COLUMBUS,GA,31904,US,51-0517527,72993.48,45107152,Jose Miguel Garcia,4472 Brookstone CT Orlando FL,Jose Miguel Garcia,0.2834,No
3688,42004418,"TGA NAP FORUM ON PEACHTREE OWNER,",PO BOX 631711,CINCINNATI,OH,45263-1711,US,88-1007587,57571.96,175308035,"T-Mobile Usa, Inc.", Cincinnati OH,"T-Mobile Us, Inc.",0.3297,No
3689,42004419,"CITRUS PARK MALL OWNER, LLC",PO BOX 67221,NEWARK,NJ,07101-4002,US,90-0978783,182529.25999999998,617556709,"Mercer Human Resource Consulting, Inc.", Newark NJ,"Marsh & McLennan Companies, Inc.",0.366,No
3690,42004420,FORT STEUBEN MALL HOLDINGS LLC,4996 INDIANA AVE,SALEM,NC,27106,US,88-2555865,14882.27,193930765,County of Forsyth, Winston Salem NC,County of Forsyth,0.2466,No
