Region,Country,Store,SKU,date,quantity
APAC,Australia,Store12,computer-15 inch,2022-03-26,257
APAC,Australia,Store11,phone-black,2022-03-27,89
APAC,Australia,Store11,phone-white,2022-03-27,185
APAC,Australia,Store11,computer-18 inch,2022-03-27,138
APAC,Australia,Store11,computer-15 inch,2022-03-27,149
APAC,Australia,Store12,phone-black,2022-03-27,225
APAC,Australia,Store12,phone-white,2022-03-27,134
APAC,Australia,Store12,computer-18 inch,2022-03-27,189
APAC,Australia,Store12,computer-15 inch,2022-03-27,165
APAC,Australia,Store11,phone-black,2022-03-28,64
APAC,Australia,Store11,phone-white,2022-03-28,207
APAC,Australia,Store11,computer-18 inch,2022-03-28,219
APAC,Australia,Store11,computer-15 inch,2022-03-28,174
APAC,Australia,Store12,phone-black,2022-03-28,297
APAC,Australia,Store12,phone-white,2022-03-28,204
APAC,Australia,Store12,computer-18 inch,2022-03-28,111
APAC,Australia,Store12,computer-15 inch,2022-03-28,249
APAC,Australia,Store11,phone-black,2022-03-29,69
APAC,Australia,Store11,phone-white,2022-03-29,215
APAC,Australia,Store11,computer-18 inch,2022-03-29,234
APAC,Australia,Store11,computer-15 inch,2022-03-29,217
APAC,Australia,Store12,phone-black,2022-03-29,231
APAC,Australia,Store12,phone-white,2022-03-29,174
APAC,Australia,Store12,computer-18 inch,2022-03-29,115
APAC,Australia,Store12,computer-15 inch,2022-03-29,262
APAC,Australia,Store11,phone-black,2022-03-30,95
APAC,Australia,Store11,phone-white,2022-03-30,199
APAC,Australia,Store11,computer-18 inch,2022-03-30,285
APAC,Australia,Store11,computer-15 inch,2022-03-30,104
APAC,Australia,Store12,phone-black,2022-03-30,180
APAC,Australia,Store12,phone-white,2022-03-30,43
APAC,Australia,Store12,computer-18 inch,2022-03-30,122
APAC,Australia,Store12,computer-15 inch,2022-03-30,167
APAC,Australia,Store11,phone-black,2022-03-31,77
APAC,Australia,Store11,phone-white,2022-03-31,201
APAC,Australia,Store11,computer-18 inch,2022-03-31,150
APAC,Australia,Store11,computer-15 inch,2022-03-31,178
APAC,Australia,Store12,phone-black,2022-03-31,152
APAC,Australia,Store12,phone-white,2022-03-31,136
APAC,Australia,Store12,computer-18 inch,2022-03-31,133
APAC,Australia,Store12,computer-15 inch,2022-03-31,184
APAC,Australia,Store11,phone-black,2022-04-01,106
APAC,Australia,Store11,phone-white,2022-04-01,196
APAC,Australia,Store11,computer-18 inch,2022-04-01,134
APAC,Australia,Store11,computer-15 inch,2022-04-01,162
APAC,Australia,Store12,phone-black,2022-04-01,138
APAC,Australia,Store12,phone-white,2022-04-01,213
APAC,Australia,Store12,computer-18 inch,2022-04-01,81
APAC,Australia,Store12,computer-15 inch,2022-04-01,184
APAC,Australia,Store11,phone-black,2022-04-02,90
APAC,Australia,Store11,phone-white,2022-04-02,184
APAC,Australia,Store11,computer-18 inch,2022-04-02,237
APAC,Australia,Store11,computer-15 inch,2022-04-02,131
APAC,Australia,Store12,phone-black,2022-04-02,169
APAC,Australia,Store12,phone-white,2022-04-02,205
APAC,Australia,Store12,computer-18 inch,2022-04-02,93
APAC,Australia,Store12,computer-15 inch,2022-04-02,225
APAC,Australia,Store11,phone-black,2022-04-03,92
APAC,Australia,Store11,phone-white,2022-04-03,127
APAC,Australia,Store11,computer-18 inch,2022-04-03,224
APAC,Australia,Store11,computer-15 inch,2022-04-03,155
APAC,Australia,Store12,phone-black,2022-04-03,156
APAC,Australia,Store12,phone-white,2022-04-03,131
APAC,Australia,Store12,computer-18 inch,2022-04-03,154
APAC,Australia,Store12,computer-15 inch,2022-04-03,270
APAC,Australia,Store11,phone-black,2022-04-04,73
APAC,Australia,Store11,phone-white,2022-04-04,152
APAC,Australia,Store11,computer-18 inch,2022-04-04,213
APAC,Australia,Store11,computer-15 inch,2022-04-04,198
APAC,Australia,Store12,phone-black,2022-04-04,238
APAC,Australia,Store12,phone-white,2022-04-04,230
APAC,Australia,Store12,computer-18 inch,2022-04-04,200
APAC,Australia,Store12,computer-15 inch,2022-04-04,250
APAC,Australia,Store11,phone-black,2022-04-05,97
APAC,Australia,Store11,phone-white,2022-04-05,180
APAC,Australia,Store11,computer-18 inch,2022-04-05,257
APAC,Australia,Store11,computer-15 inch,2022-04-05,185
APAC,Australia,Store12,phone-black,2022-04-05,173
APAC,Australia,Store12,phone-white,2022-04-05,184
APAC,Australia,Store12,computer-18 inch,2022-04-05,152
APAC,Australia,Store12,computer-15 inch,2022-04-05,213
APAC,Australia,Store11,phone-black,2022-04-06,109
APAC,Australia,Store11,phone-white,2022-04-06,142
APAC,Australia,Store11,computer-18 inch,2022-04-06,180
APAC,Australia,Store11,computer-15 inch,2022-04-06,206
APAC,Australia,Store12,phone-black,2022-04-06,170
APAC,Australia,Store12,phone-white,2022-04-06,150
APAC,Australia,Store12,computer-18 inch,2022-04-06,167
APAC,Australia,Store12,computer-15 inch,2022-04-06,276
APAC,Australia,Store11,phone-black,2022-04-07,83
APAC,Australia,Store11,phone-white,2022-04-07,189
APAC,Australia,Store11,computer-18 inch,2022-04-07,115
APAC,Australia,Store11,computer-15 inch,2022-04-07,191
APAC,Australia,Store12,phone-black,2022-04-07,135
APAC,Australia,Store12,phone-white,2022-04-07,157
APAC,Australia,Store12,computer-18 inch,2022-04-07,117
APAC,Australia,Store12,computer-15 inch,2022-04-07,241
APAC,Australia,Store11,phone-black,2022-04-08,81
APAC,Australia,Store11,phone-white,2022-04-08,174
APAC,Australia,Store11,computer-18 inch,2022-04-08,293
APAC,Australia,Store11,computer-15 inch,2022-04-08,199
APAC,Australia,Store12,phone-black,2022-04-08,169
APAC,Australia,Store12,phone-white,2022-04-08,64
APAC,Australia,Store12,computer-18 inch,2022-04-08,202
APAC,Australia,Store12,computer-15 inch,2022-04-08,210
APAC,Australia,Store11,phone-black,2022-04-09,72
APAC,Australia,Store11,phone-white,2022-04-09,188
APAC,Australia,Store11,computer-18 inch,2022-04-09,163
APAC,Australia,Store11,computer-15 inch,2022-04-09,87
APAC,Australia,Store12,phone-black,2022-04-09,109
APAC,Australia,Store12,phone-white,2022-04-09,52
APAC,Australia,Store12,computer-18 inch,2022-04-09,140
APAC,Australia,Store12,computer-15 inch,2022-04-09,182
APAC,Australia,Store11,phone-black,2022-04-10,99
APAC,Australia,Store11,phone-white,2022-04-10,184
APAC,Australia,Store11,computer-18 inch,2022-04-10,239
APAC,Australia,Store11,computer-15 inch,2022-04-10,91
APAC,Australia,Store12,phone-black,2022-04-10,107
APAC,Australia,Store12,phone-white,2022-04-10,216
APAC,Australia,Store12,computer-18 inch,2022-04-10,137
APAC,Australia,Store12,computer-15 inch,2022-04-10,163
APAC,Australia,Store11,phone-black,2022-04-11,81
APAC,Australia,Store11,phone-white,2022-04-11,209
APAC,Australia,Store11,computer-18 inch,2022-04-11,171
APAC,Australia,Store11,computer-15 inch,2022-04-11,151
APAC,Australia,Store12,phone-black,2022-04-11,235
APAC,Australia,Store12,phone-white,2022-04-11,222
APAC,Australia,Store12,computer-18 inch,2022-04-11,190
APAC,Australia,Store12,computer-15 inch,2022-04-11,222
APAC,Australia,Store11,phone-black,2022-04-12,64
APAC,Australia,Store11,phone-white,2022-04-12,137
APAC,Australia,Store11,computer-18 inch,2022-04-12,296
APAC,Australia,Store11,computer-15 inch,2022-04-12,116
APAC,Australia,Store12,phone-black,2022-04-12,176
APAC,Australia,Store12,phone-white,2022-04-12,178
APAC,Australia,Store12,computer-18 inch,2022-04-12,153
APAC,Australia,Store12,computer-15 inch,2022-04-12,267
APAC,Australia,Store11,phone-black,2022-04-13,75
APAC,Australia,Store11,phone-white,2022-04-13,264
APAC,Australia,Store11,computer-18 inch,2022-04-13,221
APAC,Australia,Store11,computer-15 inch,2022-04-13,114
APAC,Australia,Store12,phone-black,2022-04-13,118
APAC,Australia,Store12,phone-white,2022-04-13,120
APAC,Australia,Store12,computer-18 inch,2022-04-13,119
APAC,Australia,Store12,computer-15 inch,2022-04-13,255
APAC,Australia,Store11,phone-black,2022-04-14,60
APAC,Australia,Store11,phone-white,2022-04-14,192
APAC,Australia,Store11,computer-18 inch,2022-04-14,298
APAC,Australia,Store11,computer-15 inch,2022-04-14,168
APAC,Australia,Store12,phone-black,2022-04-14,136
APAC,Australia,Store12,phone-white,2022-04-14,259
APAC,Australia,Store12,computer-18 inch,2022-04-14,138
APAC,Australia,Store12,computer-15 inch,2022-04-14,241
APAC,Australia,Store11,phone-black,2022-04-15,87
APAC,Australia,Store11,phone-white,2022-04-15,156
APAC,Australia,Store11,computer-18 inch,2022-04-15,227
APAC,Australia,Store11,computer-15 inch,2022-04-15,116
APAC,Australia,Store12,phone-black,2022-04-15,64
APAC,Australia,Store12,phone-white,2022-04-15,210
APAC,Australia,Store12,computer-18 inch,2022-04-15,97
APAC,Australia,Store12,computer-15 inch,2022-04-15,194
APAC,Australia,Store11,phone-black,2022-04-16,78
APAC,Australia,Store11,phone-white,2022-04-16,169
APAC,Australia,Store11,computer-18 inch,2022-04-16,233
APAC,Australia,Store11,computer-15 inch,2022-04-16,131
APAC,Australia,Store12,phone-black,2022-04-16,174
APAC,Australia,Store12,phone-white,2022-04-16,138
APAC,Australia,Store12,computer-18 inch,2022-04-16,124
APAC,Australia,Store12,computer-15 inch,2022-04-16,289
APAC,Australia,Store11,phone-black,2022-04-17,84
APAC,Australia,Store11,phone-white,2022-04-17,192
APAC,Australia,Store11,computer-18 inch,2022-04-17,239
APAC,Australia,Store11,computer-15 inch,2022-04-17,157
APAC,Australia,Store12,phone-black,2022-04-17,132
APAC,Australia,Store12,phone-white,2022-04-17,118
APAC,Australia,Store12,computer-18 inch,2022-04-17,147
APAC,Australia,Store12,computer-15 inch,2022-04-17,183
APAC,Australia,Store11,phone-black,2022-04-18,91
APAC,Australia,Store11,phone-white,2022-04-18,163
APAC,Australia,Store11,computer-18 inch,2022-04-18,145
APAC,Australia,Store11,computer-15 inch,2022-04-18,137
APAC,Australia,Store12,phone-black,2022-04-18,219
APAC,Australia,Store12,phone-white,2022-04-18,83
APAC,Australia,Store12,computer-18 inch,2022-04-18,145
APAC,Australia,Store12,computer-15 inch,2022-04-18,231
APAC,Australia,Store11,phone-black,2022-04-19,77
APAC,Australia,Store11,phone-white,2022-04-19,156
APAC,Australia,Store11,computer-18 inch,2022-04-19,266
APAC,Australia,Store11,computer-15 inch,2022-04-19,171
APAC,Australia,Store12,phone-black,2022-04-19,112
APAC,Australia,Store12,phone-white,2022-04-19,280
APAC,Australia,Store12,computer-18 inch,2022-04-19,154
APAC,Australia,Store12,computer-15 inch,2022-04-19,247
APAC,Australia,Store11,phone-black,2022-04-20,80
APAC,Australia,Store11,phone-white,2022-04-20,175
APAC,Australia,Store11,computer-18 inch,2022-04-20,158
APAC,Australia,Store11,computer-15 inch,2022-04-20,128
APAC,Australia,Store12,phone-black,2022-04-20,121
APAC,Australia,Store12,phone-white,2022-04-20,156
APAC,Australia,Store12,computer-18 inch,2022-04-20,180
APAC,Australia,Store12,computer-15 inch,2022-04-20,193
APAC,Australia,Store11,phone-black,2022-04-21,94
APAC,Australia,Store11,phone-white,2022-04-21,200
APAC,Australia,Store11,computer-18 inch,2022-04-21,266
APAC,Australia,Store11,computer-15 inch,2022-04-21,169
APAC,Australia,Store12,phone-black,2022-04-21,55
APAC,Australia,Store12,phone-white,2022-04-21,96
APAC,Australia,Store12,computer-18 inch,2022-04-21,158
APAC,Australia,Store12,computer-15 inch,2022-04-21,239
APAC,Australia,Store11,phone-black,2022-04-22,84
APAC,Australia,Store11,phone-white,2022-04-22,182
APAC,Australia,Store11,computer-18 inch,2022-04-22,148
APAC,Australia,Store11,computer-15 inch,2022-04-22,146
APAC,Australia,Store12,phone-black,2022-04-22,196
APAC,Australia,Store12,phone-white,2022-04-22,210
APAC,Australia,Store12,computer-18 inch,2022-04-22,120
APAC,Australia,Store12,computer-15 inch,2022-04-22,212
APAC,Australia,Store11,phone-black,2022-04-23,61
APAC,Australia,Store11,phone-white,2022-04-23,170
APAC,Australia,Store11,computer-18 inch,2022-04-23,99
APAC,Australia,Store11,computer-15 inch,2022-04-23,170
APAC,Australia,Store12,phone-black,2022-04-23,130
APAC,Australia,Store12,phone-white,2022-04-23,119
APAC,Australia,Store12,computer-18 inch,2022-04-23,133
APAC,Australia,Store12,computer-15 inch,2022-04-23,270
APAC,Australia,Store11,phone-black,2022-04-24,78
APAC,Australia,Store11,phone-white,2022-04-24,166
APAC,Australia,Store11,computer-18 inch,2022-04-24,147
APAC,Australia,Store11,computer-15 inch,2022-04-24,150
APAC,Australia,Store12,phone-black,2022-04-24,126
APAC,Australia,Store12,phone-white,2022-04-24,159
APAC,Australia,Store12,computer-18 inch,2022-04-24,135
APAC,Australia,Store12,computer-15 inch,2022-04-24,200
APAC,Australia,Store11,phone-black,2022-04-25,78
APAC,Australia,Store11,phone-white,2022-04-25,149
APAC,Australia,Store11,computer-18 inch,2022-04-25,172
APAC,Australia,Store11,computer-15 inch,2022-04-25,143
APAC,Australia,Store12,phone-black,2022-04-25,236
APAC,Australia,Store12,phone-white,2022-04-25,100
APAC,Australia,Store12,computer-18 inch,2022-04-25,152
APAC,Australia,Store12,computer-15 inch,2022-04-25,226
APAC,Australia,Store11,phone-black,2022-04-26,65
APAC,Australia,Store11,phone-white,2022-04-26,158
APAC,Australia,Store11,computer-18 inch,2022-04-26,230
APAC,Australia,Store11,computer-15 inch,2022-04-26,148
APAC,Australia,Store12,phone-black,2022-04-26,206
APAC,Australia,Store12,phone-white,2022-04-26,181
APAC,Australia,Store12,computer-18 inch,2022-04-26,187
APAC,Australia,Store12,computer-15 inch,2022-04-26,245
APAC,Australia,Store11,phone-black,2022-04-27,92
APAC,Australia,Store11,phone-white,2022-04-27,160
APAC,Australia,Store11,computer-18 inch,2022-04-27,150
APAC,Australia,Store11,computer-15 inch,2022-04-27,188
APAC,Australia,Store12,phone-black,2022-04-27,134
APAC,Australia,Store12,phone-white,2022-04-27,158
APAC,Australia,Store12,computer-18 inch,2022-04-27,210
APAC,Australia,Store12,computer-15 inch,2022-04-27,297
APAC,Australia,Store11,phone-black,2022-04-28,90
APAC,Australia,Store11,phone-white,2022-04-28,214
APAC,Australia,Store11,computer-18 inch,2022-04-28,269
APAC,Australia,Store11,computer-15 inch,2022-04-28,139
APAC,Australia,Store12,phone-black,2022-04-28,153
APAC,Australia,Store12,phone-white,2022-04-28,130
APAC,Australia,Store12,computer-18 inch,2022-04-28,191
APAC,Australia,Store12,computer-15 inch,2022-04-28,230
APAC,Australia,Store11,phone-black,2022-04-29,102
APAC,Australia,Store11,phone-white,2022-04-29,229
APAC,Australia,Store11,computer-18 inch,2022-04-29,243
APAC,Australia,Store11,computer-15 inch,2022-04-29,139
APAC,Australia,Store12,phone-black,2022-04-29,123
APAC,Australia,Store12,phone-white,2022-04-29,151
APAC,Australia,Store12,computer-18 inch,2022-04-29,155
APAC,Australia,Store12,computer-15 inch,2022-04-29,220
APAC,Australia,Store11,phone-black,2022-04-30,91
APAC,Australia,Store11,phone-white,2022-04-30,176
APAC,Australia,Store11,computer-18 inch,2022-04-30,117
APAC,Australia,Store11,computer-15 inch,2022-04-30,125
APAC,Australia,Store12,phone-black,2022-04-30,92
APAC,Australia,Store12,phone-white,2022-04-30,94
APAC,Australia,Store12,computer-18 inch,2022-04-30,113
APAC,Australia,Store12,computer-15 inch,2022-04-30,192
APAC,Australia,Store11,phone-black,2022-05-01,92
APAC,Australia,Store11,phone-white,2022-05-01,170
APAC,Australia,Store11,computer-18 inch,2022-05-01,201
APAC,Australia,Store11,computer-15 inch,2022-05-01,85
APAC,Australia,Store12,phone-black,2022-05-01,111
APAC,Australia,Store12,phone-white,2022-05-01,215
APAC,Australia,Store12,computer-18 inch,2022-05-01,119
APAC,Australia,Store12,computer-15 inch,2022-05-01,174
APAC,Australia,Store11,phone-black,2022-05-02,77
APAC,Australia,Store11,phone-white,2022-05-02,140
APAC,Australia,Store11,computer-18 inch,2022-05-02,113
APAC,Australia,Store11,computer-15 inch,2022-05-02,139
APAC,Australia,Store12,phone-black,2022-05-02,147
APAC,Australia,Store12,phone-white,2022-05-02,85
APAC,Australia,Store12,computer-18 inch,2022-05-02,120
APAC,Australia,Store12,computer-15 inch,2022-05-02,225
APAC,Australia,Store11,phone-black,2022-05-03,118
APAC,Australia,Store11,phone-white,2022-05-03,193
APAC,Australia,Store11,computer-18 inch,2022-05-03,121
APAC,Australia,Store11,computer-15 inch,2022-05-03,175
APAC,Australia,Store12,phone-black,2022-05-03,211
APAC,Australia,Store12,phone-white,2022-05-03,134
APAC,Australia,Store12,computer-18 inch,2022-05-03,92
APAC,Australia,Store12,computer-15 inch,2022-05-03,283
APAC,Australia,Store11,phone-black,2022-05-04,91
APAC,Australia,Store11,phone-white,2022-05-04,178
APAC,Australia,Store11,computer-18 inch,2022-05-04,173
APAC,Australia,Store11,computer-15 inch,2022-05-04,200
APAC,Australia,Store12,phone-black,2022-05-04,172
APAC,Australia,Store12,phone-white,2022-05-04,161
APAC,Australia,Store12,computer-18 inch,2022-05-04,155
APAC,Australia,Store12,computer-15 inch,2022-05-04,244
APAC,Australia,Store11,phone-black,2022-05-05,69
APAC,Australia,Store11,phone-white,2022-05-05,188
APAC,Australia,Store11,computer-18 inch,2022-05-05,159
APAC,Australia,Store11,computer-15 inch,2022-05-05,209
APAC,Australia,Store12,phone-black,2022-05-05,45
APAC,Australia,Store12,phone-white,2022-05-05,162
APAC,Australia,Store12,computer-18 inch,2022-05-05,100
APAC,Australia,Store12,computer-15 inch,2022-05-05,211
APAC,Australia,Store11,phone-black,2022-05-06,83
APAC,Australia,Store11,phone-white,2022-05-06,139
APAC,Australia,Store11,computer-18 inch,2022-05-06,173
APAC,Australia,Store11,computer-15 inch,2022-05-06,169
APAC,Australia,Store12,phone-black,2022-05-06,165
APAC,Australia,Store12,phone-white,2022-05-06,38
APAC,Australia,Store12,computer-18 inch,2022-05-06,117
APAC,Australia,Store12,computer-15 inch,2022-05-06,209
APAC,Australia,Store11,phone-black,2022-05-07,107
APAC,Australia,Store11,phone-white,2022-05-07,152
APAC,Australia,Store11,computer-18 inch,2022-05-07,174
APAC,Australia,Store11,computer-15 inch,2022-05-07,64
APAC,Australia,Store12,phone-black,2022-05-07,38
APAC,Australia,Store12,phone-white,2022-05-07,129
APAC,Australia,Store12,computer-18 inch,2022-05-07,143
APAC,Australia,Store12,computer-15 inch,2022-05-07,149
APAC,Australia,Store11,phone-black,2022-05-08,76
APAC,Australia,Store11,phone-white,2022-05-08,166
APAC,Australia,Store11,computer-18 inch,2022-05-08,107
APAC,Australia,Store11,computer-15 inch,2022-05-08,150
APAC,Australia,Store12,phone-black,2022-05-08,154
APAC,Australia,Store12,phone-white,2022-05-08,140
APAC,Australia,Store12,computer-18 inch,2022-05-08,101
APAC,Australia,Store12,computer-15 inch,2022-05-08,186
APAC,Australia,Store11,phone-black,2022-05-09,46
APAC,Australia,Store11,phone-white,2022-05-09,165
APAC,Australia,Store11,computer-18 inch,2022-05-09,248
APAC,Australia,Store11,computer-15 inch,2022-05-09,132
APAC,Australia,Store12,phone-black,2022-05-09,123
APAC,Australia,Store12,phone-white,2022-05-09,134
APAC,Australia,Store12,computer-18 inch,2022-05-09,89
